ID,Intracellular Robustness,Extracellular Robustness,Topological Robustness,Total Robustness
1033,0,0,0,0
1034,0,0,0,0
1035,0.002794289,0.223376623,0.666666667,0.000416119
1036,0.001879795,0.181467181,0.8,0.000272897
1037,0.000304832,0.214285714,0.6,3.92E-05
1038,0.001016105,0.207142857,0.666666667,0.000140319
1039,0,0,0,0
1040,0,0,0,0
1041,0,0,0,0
1042,0,0,0,0
1043,0,0,0,0
1044,0,0,0,0
1045,0,0,0,0
1046,0,0,0,0
1047,0,0,0,0
1048,0.010008637,0.253807107,0.666666667,0.001693509
1049,0.008890921,0.251428571,0.666666667,0.001490288
1050,0,0,0,0
1051,0,0,0,0
1052,0,0,0,0
1053,0,0,0,0
1054,0,0,0,0
1055,0,0,0,0
1056,0,0,0,0
1057,0,0,0,0
1058,0,0,0,0
1059,0,0,0,0
1060,5.08E-05,0.428571429,0.4,8.71E-06
1061,5.08E-05,0.285714286,0.333333333,4.84E-06
1062,0,0,0,0
1063,0,0,0,0
1064,0,0,0,0
1065,0.013869837,0.186289901,0.8,0.002067048
1066,0.000152416,0.142857143,0.4,8.71E-06
1067,0.005842605,0.233540373,0.733333333,0.001000622
1068,0,0,0,0
1069,0,0,0,0
1070,0,0,0,0
1071,0,0,0,0
1072,0.001981405,0.26007326,0.666666667,0.00034354
1073,0.002591068,0.31372549,0.666666667,0.000541923
1074,0.014276279,0.167259786,0.666666667,0.001591898
1075,0.000304832,0.142857143,0.466666667,2.03E-05
1076,0,0,0,0
1077,0,0,0,0
1078,0.000457247,0.380952381,0.666666667,0.000116126
1079,0.000304832,0.238095238,0.733333333,5.32E-05
1080,0.016054463,0.212477396,0.733333333,0.002501554
1081,0,0,0,0
1082,0,0,0,0
1083,0.008636895,0.191596639,0.8,0.00132384
1084,0.001778184,0.159183673,0.533333333,0.000150964
1085,0.000101611,0.142857143,0.533333333,7.74E-06
1086,0,0,0,0
1087,0,0,0,0
1088,0,0,0,0
1089,0,0,0,0
1090,0,0,0,0
1091,0,0,0,0
1092,0.000254026,0.171428571,0.666666667,2.90E-05
1093,0,0,0,0
1094,0,0,0,0
1095,0.001676574,0.212121212,0.8,0.00028451
1096,0,0,0,0
1097,0.000609663,0.19047619,0.666666667,7.74E-05
1098,0,0,0,0
1099,0,0,0,0
1100,0,0,0,0
1101,5.08E-05,0.142857143,0.666666667,4.84E-06
1102,5.08E-05,0.142857143,0.666666667,4.84E-06
1103,0,0,0,0
1104,0.001066911,0.210884354,0.666666667,0.000149997
1105,0,0,0,0
1106,0,0,0,0
1107,0.002641874,0.18956044,0.6,0.000300477
1108,0.011837626,0.3126916,0.733333333,0.002714453
1109,0.012752121,0.247581104,0.8,0.002525747
1110,0,0,0,0
1111,0,0,0,0
1112,0,0,0,0
1113,0,0,0,0
1114,0,0,0,0
1115,0,0,0,0
1116,0,0,0,0
1117,0,0,0,0
1118,0,0,0,0
1119,0.007214347,0.200201207,0.666666667,0.000962881
1120,5.08E-05,0.142857143,0.4,2.90E-06
1121,0.000101611,0.285714286,0.333333333,9.68E-06
1122,0.000355637,0.183673469,0.666666667,4.35E-05
1123,0.000660468,0.483516484,0.666666667,0.000212898
1124,0.000711274,0.214285714,0.8,0.000121933
1125,0,0,0,0
1126,0,0,0,0
1127,0,0,0,0
1128,0.000355637,0.224489796,0.8,6.39E-05
1129,0,0,0,0
1130,0,0,0,0
1131,0,0,0,0
1132,0,0,0,0
1133,0,0,0,0
1134,0.000711274,0.214285714,0.733333333,0.000111772
1135,0,0,0,0
1136,0,0,0,0
1137,0,0,0,0
1138,0,0,0,0
1139,0,0,0,0
1140,0,0,0,0
1141,0,0,0,0
1142,0,0,0,0
1143,0.000152416,0.19047619,0.5625,1.63E-05
1144,0,0,0,0
1145,5.08E-05,0.285714286,0.5625,8.16E-06
1146,0,0,0,0
1147,0,0,0,0
1148,0,0,0,0
1149,0.000203221,0.142857143,0.5625,1.63E-05
1150,0,0,0,0
1151,0,0,0,0
1152,0,0,0,0
1153,0.000406442,0.178571429,0.5625,4.08E-05
1154,0.000304832,0.238095238,0.625,4.54E-05
1155,0.009653,0.316541353,0.75,0.00229168
1156,0,0,0,0
1157,0.009500584,0.231474408,0.6875,0.00151191
1158,0,0,0,0
1159,0,0,0,0
1160,0,0,0,0
1161,0,0,0,0
1162,0.002591068,0.277310924,0.5625,0.000404174
1163,0.002692679,0.274932615,0.6875,0.00050896
1164,0.018899558,0.191628264,0.8125,0.002942623
1165,0,0,0,0
1166,0.000457247,0.19047619,0.5625,4.90E-05
1167,0,0,0,0
1168,0.023675253,0.209687308,0.875,0.00434385
1169,0.003403953,0.23880597,0.875,0.000711274
1170,0.005334553,0.345578231,0.75,0.001382629
1171,0.000152,0.142857143,0.4375,9.50E-06
1172,0.004928111,0.235640648,0.6875,0.000798368
1173,0,0,0,0
1174,0,0,0,0
1175,0,0,0,0
1176,0,0,0,0
1177,0.000863689,0.319327731,0.5625,0.000155137
1178,0.000812884,0.267857143,0.5625,0.000122477
1179,0,0,0,0
1180,0,0,0,0
1181,0,0,0,0
1182,0,0,0,0
1183,0,0,0,0
1184,0,0,0,0
1185,0.007315958,0.268849206,0.75,0.001475167
1186,0,0,0,0
1187,0.006706295,0.21969697,0.625,0.000920845
1188,0,0,0,0
1189,0,0,0,0
1190,0,0,0,0
1191,0,0,0,0
1192,0,0,0,0
1193,0,0,0,0
1194,0,0,0,0
1195,0,0,0,0
1196,0,0,0,0
1197,0,0,0,0
1198,0,0,0,0
1199,0,0,0,0
1200,5.08E-05,0.142857143,0.5,3.63E-06
1201,0,0,0,0
1202,0.000152416,0.333333333,0.5625,2.86E-05
1203,0,0,0,0
1204,0,0,0,0
1205,0,0,0,0
1206,0,0,0,0
1207,0.030838795,0.322664156,0.75,0.00746293
1208,0.030076716,0.244449807,0.75,0.005514186
1209,0.019051974,0.203428571,0.6875,0.002664555
1210,0.014123863,0.230729702,0.6875,0.002240421
1211,5.08E-05,0.142857143,0.5625,4.08E-06
1212,0,0,0,0
1213,0,0,0,0
1214,0,0,0,0
1215,0.017934258,0.220963173,0.9375,0.003715135
1216,0.000203221,0.178571429,0.625,2.27E-05
1217,0.002540263,0.305714286,0.75,0.000582446
1218,0.019560026,0.198144712,0.6875,0.002664555
1219,0,0,0,0
1220,0,0,0,0
1221,0.000609663,0.19047619,0.5,5.81E-05
1222,0.021846263,0.214950166,0.8125,0.003815385
1223,0.000406442,0.142857143,0.75,4.35E-05
1224,0,0,0,0
1225,0.003505563,0.180124224,0.75,0.000473578
1226,0.000152416,0.238095238,0.5625,2.04E-05
1227,0,0,0,0
1228,0,0,0,0
1229,0,0,0,0
1230,0.000152416,0.238095238,0.625,2.27E-05
1231,0,0,0,0
1232,0.000203221,0.142857143,0.625,1.81E-05
1233,0,0,0,0
1234,0,0,0,0
1235,0,0,0,0
1236,0,0,0,0
1237,0.014631916,0.367063492,0.8125,0.004363809
1238,0.012498095,0.242160279,0.75,0.002269907
1239,0,0,0,0
1240,0.001473353,0.236453202,0.625,0.000217737
1241,0.001524158,0.257142857,0.6875,0.000269449
1242,0,0,0,0
1243,0,0,0,0
1244,0,0,0,0
1245,0.040745821,0.334877093,0.75,0.010233632
1246,0,0,0,0
1247,0.0357161,0.266002845,0.75,0.007125438
1248,0.000152416,0.428571429,0.5,3.27E-05
1249,0.001473353,0.339901478,0.625,0.000312997
1250,0.001574963,0.313364055,0.8125,0.000400999
1251,0,0,0,0
1252,0,0,0,0
1253,0,0,0,0
1254,0,0,0,0
1255,0,0,0,0
1256,0,0,0,0
1257,0,0,0,0
1258,0,0,0,0
1259,0,0,0,0
1260,0,0,0,0
1261,0,0,0,0
1262,0,0,0,0
1263,0,0,0,0
1264,0.000914495,0.420634921,0.5625,0.000216376
1265,0.000762079,0.276190476,0.6875,0.000144704
1266,0,0,0,0
1267,0,0,0,0
1268,0,0,0,0
1269,0,0,0,0
1270,0.010262663,0.234087694,0.8125,0.00195192
1271,0.001828989,0.285714286,0.8125,0.000424587
1272,0.011888432,0.202686203,0.75,0.001807216
1273,0.001828989,0.222222222,0.8125,0.000330234
1274,0,0,0,0
1275,0.042066758,0.31452726,0.9375,0.012404196
1276,0,0,0,0
1277,0.027739674,0.277080063,0.8125,0.006244965
1278,0.001066911,0.37414966,0.8125,0.000324337
1279,0.0009653,0.353383459,0.75,0.000255841
1280,0.001727379,0.243697479,0.75,0.000315718
1281,0,0,0,0
1282,0,0,0,0
1283,0,0,0,0
1284,0.01148199,0.216814159,0.6875,0.001711502
1285,0.000152416,0.285714286,0.4375,1.91E-05
1286,0,0,0,0
1287,0,0,0,0
1288,0.003505563,0.194616977,0.6875,0.000469041
1289,0.000101611,0.142857143,0.5625,8.17E-06
1290,0,0,0,0
1291,0,0,0,0
1292,0,0,0,0
1293,0,0,0,0
1294,0.000457247,0.46031746,0.5625,0.000118394
1295,0.000457247,0.26984127,0.5625,6.94E-05
1296,0,0,0,0
1297,0,0,0,0
1298,0,0,0,0
1299,0,0,0,0
1300,0.002184626,0.338870432,0.75,0.000555229
1301,0.002032211,0.328571429,0.75,0.000500795
1302,0.003607174,0.205231388,0.625,0.000462691
1303,0,0,0,0
1304,0.001676574,0.177489177,0.6875,0.000204582
1305,0.000660468,0.252747253,0.625,0.000104332
1306,0,0,0,0
1307,0.000762079,0.20952381,0.6875,0.000109776
1308,0,0,0,0
1309,0,0,0,0
1310,0,0,0,0
1311,0,0,0,0
1312,0,0,0,0
1313,0,0,0,0
1314,5.08E-05,0.142857143,0.3125,2.27E-06
1315,0.002997511,0.292978208,0.9375,0.000823318
1316,0.002337042,0.313664596,0.875,0.000641416
1317,0.000152416,0.333333333,0.625,3.18E-05
1318,0,0,0,0
1319,5.08E-05,0.285714286,0.6875,9.98E-06
1320,0.007011126,0.209109731,0.8125,0.001191202
1321,0,0,0,0
1322,0.001168521,0.229813665,0.6875,0.000184623
1323,0,0,0,0
1324,0,0,0,0
1325,0,0,0,0
1326,0,0,0,0
1327,0,0,0,0
1328,0,0,0,0
1329,0,0,0,0
1330,0,0,0,0
1331,0,0,0,0
1332,0,0,0,0
1333,0,0,0,0
1334,0,0,0,0
1335,0,0,0,0
1336,0.000101611,0.142857143,0.6875,9.98E-06
1337,0,0,0,0
1338,0,0,0,0
1339,5.08E-05,0.285714286,0.5625,8.16E-06
1340,5.08E-05,0.285714286,0.4375,6.35E-06
1341,0.007163542,0.295845998,0.5625,0.001192109
1342,0.007417568,0.243639922,0.625,0.00112951
1343,0,0,0,0
1344,0,0,0,0
1345,0,0,0,0
1346,0,0,0,0
1347,0.000203221,0.142857143,0.4375,1.27E-05
1348,0,0,0,0
1349,0,0,0,0
1350,0,0,0,0
1351,0.000254026,0.228571429,0.625,3.63E-05
1352,5.08E-05,0.285714286,0.5,7.26E-06
1353,0,0,0,0
1354,0.005232942,0.289875173,0.625,0.000948062
1355,0.0048265,0.288721805,0.625,0.000870947
1356,0.042727227,0.244267029,0.875,0.009132246
1357,0.002641874,0.200549451,0.8125,0.000430484
1358,5.08E-05,0.142857143,0.5,3.63E-06
1359,0,0,0,0
1360,0,0,0,0
1361,0,0,0,0
1362,0.000101611,0.142857143,0.4375,6.35E-06
1363,0,0,0,0
1364,0,0,0,0
1365,0.000406442,0.267857143,0.5,5.44E-05
1366,0.000355637,0.224489796,0.6875,5.49E-05
1367,0.000101611,0.5,0.625,3.18E-05
1368,0,0,0,0
1369,5.08E-05,0.142857143,0.625,4.54E-06
1370,5.08E-05,0.142857143,0.625,4.54E-06
1371,0,0,0,0
1372,0,0,0,0
1373,0,0,0,0
1374,0,0,0,0
1375,0,0,0,0
1376,0,0,0,0
1377,0,0,0,0
1378,0,0,0,0
1379,0,0,0,0
1380,0,0,0,0
1381,0,0,0,0
1382,0,0,0,0
1383,0.008230453,0.267195767,0.75,0.001649357
1384,0.007671595,0.233680227,0.625,0.001120438
1385,0,0,0,0
1386,0,0,0,0
1387,0,0,0,0
1388,0,0,0,0
1389,0,0,0,0
1390,0.020525326,0.252121641,0.75,0.003881159
1391,0.019915663,0.264941691,0.75,0.003957367
1392,0,0,0,0
1393,0,0,0,0
1394,0,0,0,0
1395,0,0,0,0
1396,0,0,0,0
1397,0,0,0,0
1398,0,0,0,0
1399,0,0,0,0
1400,0,0,0,0
1401,0.029619469,0.216613575,0.75,0.004811984
1402,0.000203221,0.142857143,0.6875,2.00E-05
1403,0,0,0,0
1404,0,0,0,0
1405,0,0,0,0
1406,0,0,0,0
1407,0.053853579,0.230997305,0.8125,0.010107526
1408,0.000203221,0.142857143,0.625,1.81E-05
1409,0.000355637,0.163265306,0.625,3.63E-05
1410,0.008230453,0.192239859,0.6875,0.001087777
1411,0,0,0,0
1412,0,0,0,0
1413,0.002489458,0.27696793,0.625,0.000430938
1414,0.002387847,0.237082067,0.625,0.000353822
1415,0,0,0,0
1416,0,0,0,0
1417,0,0,0,0
1418,0,0,0,0
1419,0.001473353,0.246305419,0.5625,0.000204128
1420,0.002591068,0.305322129,0.8125,0.000642777
1421,0.002641874,0.436813187,0.75,0.000865504
1422,0,0,0,0
1423,0,0,0,0
1424,0,0,0,0
1425,0,0,0,0
1426,0,0,0,0
1427,0,0,0,0
1428,0,0,0,0
1429,0,0,0,0
1430,0,0,0,0
1431,5.08E-05,0.142857143,0.5625,4.08E-06
1432,0.004115226,0.250440917,0.75,0.000772966
1433,0.003962811,0.278388278,0.625,0.0006895
1434,0,0,0,0
1435,0,0,0,0
1436,0,0,0,0
1437,0,0,0,0
1438,0,0,0,0
1439,0,0,0,0
1440,0,0,0,0
1441,0.013615811,0.262260128,0.6875,0.002454983
1442,0.012294874,0.218417946,0.625,0.001678388
1443,0,0,0,0
1444,0,0,0,0
1445,0,0,0,0
1446,0,0,0,0
1447,0,0,0,0
1448,0,0,0,0
1449,0,0,0,0
1450,0,0,0,0
1451,0,0,0,0
1452,0,0,0,0
1453,0,0,0,0
1454,0,0,0,0
1455,0,0,0,0
1456,0.000203221,0.321428571,0.625,4.08E-05
1457,0.000254026,0.428571429,0.5625,6.12E-05
1458,0.0366814,0.356747131,0.75,0.009814488
1459,0.038408779,0.318027211,0.75,0.009161278
1460,0,0,0,0
1461,0,0,0,0
1462,0.000101611,0.357142857,0.8125,2.95E-05
1463,0.000101611,0.214285714,0.625,1.36E-05
1464,0.048061779,0.226064633,0.6875,0.007469735
1465,0,0,0,0
1466,0,0,0,0
1467,0.007569984,0.203259827,0.8125,0.001250172
1468,0.000304832,0.19047619,0.5625,3.27E-05
1469,5.08E-05,0.142857143,0.375,2.72E-06
1470,0,0,0,0
1471,0.000406442,0.25,0.75,7.62E-05
1472,0.000406442,0.267857143,0.6875,7.48E-05
1473,0,0,0,0
1474,0,0,0,0
1475,0,0,0,0
1476,0.001625768,0.227678571,0.75,0.000277614
1477,0,0,0,0
1478,0,0,0,0
1479,0,0,0,0
1480,0,0,0,0
1481,0,0,0,0
1482,0,0,0,0
1483,0,0,0,0
1484,0,0,0,0
1485,0,0,0,0
1486,0,0,0,0
1487,0,0,0,0
1488,0.004064421,0.316071429,0.75,0.000963486
1489,0.004013616,0.26039783,0.75,0.000783853
1490,0,0,0,0
1491,0,0,0,0
1492,0.007366763,0.24137931,0.75,0.001333638
1493,0.006299853,0.256912442,0.75,0.001213883
1494,0,0,0,0
1495,0,0,0,0
1496,0,0,0,0
1497,0,0,0,0
1498,0,0,0,0
1499,0,0,0,0
1500,0.000558858,0.324675325,0.625,0.000113405
1501,0.000457247,0.26984127,0.6875,8.48E-05
1502,0,0,0,0
1503,0.000355637,0.244897959,0.625,5.44E-05
1504,0.000406442,0.232142857,0.6875,6.49E-05
1505,0,0,0,0
1506,0,0,0,0
1507,0.000660468,0.307692308,0.75,0.000152416
1508,0.000660468,0.274725275,0.75,0.000136085
1509,0,0,0,0
1510,0,0,0,0
1511,0,0,0,0
1512,0.000101611,0.214285714,0.75,1.63E-05
1513,0,0,0,0
1514,0,0,0,0
1515,0.000152416,0.428571429,0.6875,4.49E-05
1516,0.000152416,0.19047619,0.6875,2.00E-05
1517,0,0,0,0
1518,0.000355637,0.244897959,0.625,5.44E-05
1519,0.000355637,0.244897959,0.625,5.44E-05
1520,0,0,0,0
1521,0,0,0,0
1522,0,0,0,0
1523,0,0,0,0
1524,0,0,0,0
1525,0,0,0,0
1526,0,0,0,0
1527,0,0,0,0
1528,0.000152416,0.238095238,0.6,2.18E-05
1529,5.08E-05,0.142857143,0.533333333,3.87E-06
1530,5.08E-05,0.142857143,0.466666667,3.39E-06
1531,5.08E-05,0.142857143,0.466666667,3.39E-06
1532,5.08E-05,0.285714286,0.466666667,6.77E-06
1533,0,0,0,0
1534,0,0,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,0,0,0,0
1544,0,0,0,0
1545,0,0,0,0
1546,0.001168521,0.155279503,0.6,0.000108868
1547,0.001016105,0.157142857,0.6,9.58E-05
1548,0.0434385,0.219381788,0.8,0.007623693
1549,0,0,0,0
1550,0.000558858,0.181818182,0.6,6.10E-05
1551,0,0,0,0
1552,0,0,0,0
1553,0,0,0,0
1554,0,0,0,0
1555,0,0,0,0
1556,0,0,0,0
1557,0,0,0,0
1558,0,0,0,0
1559,0,0,0,0
1560,0,0,0,0
1561,0,0,0,0
1562,0,0,0,0
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,0,0,0,0
1567,0,0,0,0
1568,0,0,0,0
1569,0,0,0,0
1570,0,0,0,0
1571,0,0,0,0
1572,0,0,0,0
1573,0.002032211,0.228571429,0.666666667,0.00030967
1574,0.001778184,0.195918367,0.666666667,0.000232253
1575,0,0,0,0
1576,0,0,0,0
1577,0,0,0,0
1578,0,0,0,0
1579,0.006350658,0.284571429,0.666666667,0.001204811
1580,0.00665549,0.233369684,0.666666667,0.00103546
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,0,0,0,0
1591,0,0,0,0
1592,0,0,0,0
1593,0.0279937,0.2323049,0.666666667,0.004335382
1594,5.08E-05,0.285714286,0.4,5.81E-06
1595,5.08E-05,0.142857143,0.6,4.35E-06
1596,0,0,0,0
1597,0,0,0,0
1598,0,0,0,0
1599,0.006604684,0.207692308,0.666666667,0.000914495
1600,0,0,0,0
1601,0,0,0,0
1602,0.047045674,0.220765196,0.666666667,0.006924032
1603,0.003759589,0.252895753,0.533333333,0.000507085
1604,0.000558858,0.142857143,0.666666667,5.32E-05
1605,0,0,0,0
1606,0,0,0,0
1607,0,0,0,0
1608,0.000254026,0.142857143,0.666666667,2.42E-05
1609,0.000558858,0.298701299,0.733333333,0.000122417
1610,0.000609663,0.30952381,0.6,0.000113223
1611,0,0,0,0
1612,0,0,0,0
1613,0,0,0,0
1614,0,0,0,0
1615,0,0,0,0
1616,0,0,0,0
1617,0,0,0,0
1618,0,0,0,0
1619,0,0,0,0
1620,0,0,0,0
1621,0,0,0,0
1622,0,0,0,0
1623,0,0,0,0
1624,0.020728547,0.256302521,0.666666667,0.003541853
1625,0.017883453,0.231331169,0.666666667,0.002758
1626,0,0,0,0
1627,0,0,0,0
1628,0,0,0,0
1629,0,0,0,0
1630,0,0,0,0
1631,0,0,0,0
1632,0,0,0,0
1633,0,0,0,0
1634,0,0,0,0
1635,0,0,0,0
1636,0,0,0,0
1637,0,0,0,0
1638,0,0,0,0
1639,0,0,0,0
1640,0,0,0,0
1641,0,0,0,0
1642,0,0,0,0
1643,0,0,0,0
1644,0,0,0,0
1645,0,0,0,0
1646,0,0,0,0
1647,0,0,0,0
1648,0.0019306,0.278195489,0.6,0.000322251
1649,0.001981405,0.234432234,0.6,0.000278703
1650,0.000254026,0.171428571,0.4,1.74E-05
1651,0.0038612,0.210526316,0.666666667,0.000541923
1652,0.004064421,0.217857143,0.666666667,0.000590309
1653,0,0,0,0
1654,0.000304832,0.380952381,0.733333333,8.52E-05
1655,0.000203221,0.25,0.733333333,3.73E-05
1656,0.005588579,0.219480519,0.8,0.000981267
1657,0,0,0,0
1658,0.000152416,0.19047619,0.4,1.16E-05
1659,0.049585937,0.225556206,0.666666667,0.007456277
1660,0,0,0,0
1661,0,0,0,0
1662,0,0,0,0
1663,0,0,0,0
1664,0,0,0,0
1665,0,0,0,0
1666,0,0,0,0
1667,0,0,0,0
1668,0.004420058,0.206896552,0.666666667,0.000609663
1669,0,0,0,0
1670,0,0,0,0
1671,0,0,0,0
1672,0,0,0,0
1673,0,0,0,0
1674,0,0,0,0
1675,0,0,0,0
1676,0,0,0,0
1677,5.08E-05,0.142857143,0.6,4.35E-06
1678,5.08E-05,0.142857143,0.666666667,4.84E-06
1679,0,0,0,0
1680,0,0,0,0
1681,0.000508053,0.142857143,0.666666667,4.84E-05
1682,0.000558858,0.168831169,0.666666667,6.29E-05
1683,0,0,0,0
1684,0,0,0,0
1685,0,0,0,0
1686,0,0,0,0
1687,0.002337042,0.208074534,0.666666667,0.000324186
1688,0.001168521,0.242236025,0.666666667,0.000188705
1689,0,0,0,0
1690,0,0,0,0
1691,0,0,0,0
1692,0,0,0,0
1693,0.000609663,0.238095238,0.666666667,9.68E-05
1694,0.000609663,0.238095238,0.666666667,9.68E-05
1695,0,0,0,0
1696,0,0,0,0
1697,0,0,0,0
1698,0,0,0,0
1699,0,0,0,0
1700,0,0,0,0
1701,0,0,0,0
1702,0.000152416,0.333333333,0.666666667,3.39E-05
1703,0.000152,0.19047619,0.666666667,1.93E-05
1704,0.000812884,0.223214286,0.8,0.000145158
1705,0,0,0,0
1706,0,0,0,0
1707,0,0,0,0
1708,0.000203221,0.142857143,0.6,1.74E-05
1709,0.000203221,0.142857143,0.533333333,1.55E-05
1710,0,0,0,0
1711,0,0,0,0
1712,0,0,0,0
1713,0,0,0,0
1714,0,0,0,0
1715,0,0,0,0
1716,0,0,0,0
1717,0,0,0,0
1718,0,0,0,0
1719,0,0,0,0
1720,0,0,0,0
1721,0.000101611,0.285714286,0.5625,1.63E-05
1722,0.001066911,0.142857143,0.625,9.53E-05
1723,0.001981405,0.153846154,0.625,0.00019052
1724,0.000406442,0.214285714,0.5625,4.90E-05
1725,0.002438653,0.244047619,0.625,0.000371967
1726,0.002743484,0.26984127,0.625,0.000462691
1727,0,0,0,0
1728,0.000457247,0.206349206,0.625,5.90E-05
1729,0.000457247,0.206349206,0.5,4.72E-05
1730,0,0,0,0
1731,0,0,0,0
1732,0,0,0,0
1733,0,0,0,0
1734,0,0,0,0
1735,0,0,0,0
1736,0,0,0,0
1737,0,0,0,0
1738,0.007366763,0.257142857,0.5625,0.00106555
1739,0.007163542,0.279635258,0.6875,0.001377186
1740,0.013971447,0.24,0.875,0.002934004
1741,0.001066911,0.25170068,0.75,0.000201407
1742,0,0,0,0
1743,0.001574963,0.165898618,0.8125,0.000212293
1744,0.002032211,0.178571429,0.75,0.000272171
1745,0,0,0,0
1746,0,0,0,0
1747,0,0,0,0
1748,0,0,0,0
1749,0,0,0,0
1750,0,0,0,0
1751,0,0,0,0
1752,0.004928111,0.18556701,0.6875,0.000628715
1753,0.008484479,0.230966638,0.875,0.001714678
1754,0.002591068,0.336134454,0.75,0.00065321
1755,0,0,0,0
1756,0,0,0,0
1757,0,0,0,0
1758,0,0,0,0
1759,0,0,0,0
1760,0,0,0,0
1761,0.035563684,0.28244898,0.75,0.007533695
1762,0.036071737,0.250301811,0.75,0.006771616
1763,0,0,0,0
1764,0,0,0,0
1765,0,0,0,0
1766,0,0,0,0
1767,0,0,0,0
1768,0,0,0,0
1769,0,0,0,0
1770,0.000101611,0.285714286,0.3125,9.07E-06
1771,0,0,0,0
1772,0,0,0,0
1773,0,0,0,0
1774,0,0,0,0
1775,0,0,0,0
1776,0,0,0,0
1777,0.005385358,0.269541779,0.625,0.000907237
1778,0.0057918,0.258145363,0.5625,0.000841009
1779,0,0,0,0
1780,0,0,0,0
1781,0,0,0,0
1782,0,0,0,0
1783,0,0,0,0
1784,0,0,0,0
1785,0,0,0,0
1786,0,0,0,0
1787,0,0,0,0
1788,0.024538942,0.224489796,0.8125,0.004475853
1789,0.0077224,0.237781955,0.6875,0.00126242
1790,0,0,0,0
1791,0.040745821,0.276986106,0.9375,0.01058065
1792,0.027688869,0.248492792,0.6875,0.004730333
1793,0,0,0,0
1794,0.005232942,0.177531207,0.75,0.000696758
1795,0,0,0,0
1796,0,0,0,0
1797,0,0,0,0
1798,0,0,0,0
1799,0,0,0,0
1800,0,0,0,0
1801,0,0,0,0
1802,0,0,0,0
1803,0.006096632,0.173809524,0.6875,0.000728511
1804,0.006553879,0.235880399,0.6875,0.001062828
1805,0,0,0,0
1806,0,0,0,0
1807,0.002387847,0.291793313,0.625,0.000435474
1808,0.0019306,0.236842105,0.5625,0.000257202
1809,0,0,0,0
1810,0,0,0,0
1811,0,0,0,0
1812,0,0,0,0
1813,0.000812884,0.151785714,0.5625,6.94E-05
1814,0.000406442,0.142857143,0.5,2.90E-05
1815,0,0,0,0
1816,0.034496774,0.267199663,0.75,0.006913145
1817,0.034954021,0.312084718,0.75,0.008181462
1818,0.002133821,0.224489796,0.6875,0.000329327
1819,0.001219326,0.232142857,0.625,0.000176911
1820,0,0,0,0
1821,0,0,0,0
1822,0,0,0,0
1823,0,0,0,0
1824,0,0,0,0
1825,0,0,0,0
1826,0,0,0,0
1827,0,0,0,0
1828,0,0,0,0
1829,0,0,0,0
1830,0,0,0,0
1831,0,0,0,0
1832,0,0,0,0
1833,0,0,0,0
1834,0,0,0,0
1835,0,0,0,0
1836,0.002184626,0.23255814,0.625,0.000317533
1837,0.002235432,0.288961039,0.6875,0.000444093
1838,0,0,0,0
1839,0,0,0,0
1840,0,0,0,0
1841,0,0,0,0
1842,0.001320937,0.291208791,0.625,0.000240418
1843,0.001270132,0.342857143,0.75,0.000326605
1844,0,0,0,0
1845,0.004521668,0.154093098,0.625,0.000435474
1846,0.024742163,0.278087416,0.875,0.006020424
1847,0.020982574,0.369768246,0.75,0.005819017
1848,5.08E-05,0.142857143,0.5,3.63E-06
1849,0,0,0,0
1850,0,0,0,0
1851,0,0,0,0
1852,0,0,0,0
1853,0,0,0,0
1854,0.012650511,0.236947791,0.6875,0.002060789
1855,0,0,0,0
1856,0,0,0,0
1857,0.000558858,0.207792208,0.8125,9.44E-05
1858,0.000152416,0.142857143,0.5625,1.22E-05
1859,0,0,0,0
1860,0.005182137,0.18767507,0.6875,0.000668634
1861,0,0,0,0
1862,0,0,0,0
1863,0,0,0,0
1864,0,0,0,0
1865,0,0,0,0
1866,0.000304832,0.261904762,0.75,5.99E-05
1867,0.000558858,0.246753247,0.75,0.000103425
1868,0,0,0,0
1869,0,0,0,0
1870,0,0,0,0
1871,0,0,0,0
1872,0.000355637,0.265306122,0.6875,6.49E-05
1873,0.000355637,0.306122449,0.8125,8.85E-05
1874,0,0,0,0
1875,0,0,0,0
1876,0.003912005,0.217068646,0.6875,0.000583807
1877,0.005385358,0.225067385,0.625,0.000757543
1878,0,0,0,0
1879,0.000101611,0.285714286,0.6875,2.00E-05
1880,0.000254026,0.342857143,0.625,5.44E-05
1881,0,0,0,0
1882,0,0,0,0
1883,0,0,0,0
1884,0,0,0,0
1885,0,0,0,0
1886,0,0,0,0
1887,0.002286237,0.247619048,0.75,0.000424587
1888,0.001981405,0.373626374,0.75,0.000555229
1889,0,0,0,0
1890,0,0,0,0
1891,0.000101611,0.357142857,0.625,2.27E-05
1892,0.000102,0.214285714,0.625,1.37E-05
1893,0.000152416,0.142857143,0.625,1.36E-05
1894,0.000203221,0.178571429,0.8125,2.95E-05
