config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,4.5,500000,171077,0,0,0,0,100,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,5.0,500000,156303,0,0,0,0,162,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,5.5,500000,144217,0,0,0,0,221,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,6.0,500000,134388,0,0,0,0,291,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,7.0,500000,119170,0,0,0,0,368,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,8.0,500000,107926,0,0,0,0,495,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,9.0,500000,99097,0,0,0,0,606,0.0,0.0,0.0
FINAL_RMT_3954_Type1_VWFast_Unequal3,13,0.1,10.0,10.0,10.0,500000,91995,0,0,0,0,667,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.1,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.2,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.3,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.4,500000,499876,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.5,500000,498732,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.58,500000,496006,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.6,500000,495049,1,1,1,0,0,0.0002,0.0002,0.0002
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.7,500000,488877,8,8,8,0,0,0.0016,0.0016,0.0016
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.8,500000,480598,47,47,47,0,0,0.0094,0.0094,0.0094
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,0.9,500000,471253,149,149,149,0,0,0.0298,0.0298,0.0298
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.0,500000,461448,313,313,313,0,0,0.0626,0.0626,0.0626
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.1,500000,450966,535,535,535,0,0,0.107,0.107,0.107
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.2,500000,439833,837,837,837,0,0,0.1674,0.1674,0.1674
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.3,500000,428013,1132,1132,1132,0,0,0.2264,0.2264,0.2264
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.4,500000,415585,1496,1496,1496,0,0,0.2992,0.2992,0.2992
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.5,500000,402914,1770,1770,1770,0,0,0.354,0.354,0.354
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.6,500000,389868,2060,2060,2060,0,0,0.412,0.412,0.412
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,1.8,500000,364012,2724,2724,2724,0,0,0.5448,0.5448,0.5448
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,2.0,500000,339351,3192,3192,3192,0,0,0.6384,0.6384,0.6384
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,2.2,500000,316290,3712,3712,3712,0,0,0.7424,0.7424,0.7424
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,2.4,500000,295017,4127,4127,4127,0,0,0.8254,0.8254,0.8254
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,2.6,500000,276069,4436,4436,4436,0,0,0.8872,0.8872,0.8872
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,2.8,500000,259145,4736,4736,4736,0,0,0.9472,0.9472,0.9472
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,3.0,500000,244038,4989,4989,4989,0,0,0.9978,0.9978,0.9978
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,3.2,500000,230592,5243,5243,5243,0,0,1.0486,1.0486,1.0486
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,3.4,500000,218627,5395,5395,5395,0,0,1.079,1.079,1.079
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,3.6,500000,207970,5653,5653,5653,0,0,1.1306,1.1306,1.1306
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,3.8,500000,198315,5732,5732,5732,0,0,1.1464,1.1464,1.1464
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,4.0,500000,189657,5881,5881,5881,0,0,1.1762,1.1762,1.1762
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,4.5,500000,171077,6200,6200,6200,0,0,1.24,1.24,1.24
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,5.0,500000,156303,6433,6433,6433,0,0,1.2866,1.2866,1.2866
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,5.5,500000,144217,6577,6577,6577,0,0,1.3154,1.3154,1.3154
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,6.0,500000,134388,6764,6764,6764,0,0,1.3528,1.3528,1.3528
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,7.0,500000,119170,6922,6922,6922,0,0,1.3844,1.3844,1.3844
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,8.0,500000,107926,7112,7112,7112,0,0,1.4224,1.4224,1.4224
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,9.0,500000,99097,7170,7170,7170,0,0,1.434,1.434,1.434
FINAL_RMT_3954_Type1_UVFast_Unequal1,14,10.0,10.0,1.0,10.0,500000,91995,7213,7213,7213,0,0,1.4426,1.4426,1.4426
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.1,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.2,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.3,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.4,500000,499876,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.5,500000,498732,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.58,500000,496006,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.6,500000,495049,1,1,1,0,0,0.0002,0.0002,0.0002
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.7,500000,488877,10,10,10,0,0,0.002,0.002,0.002
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.8,500000,480598,51,51,51,0,0,0.0102,0.0102,0.0102
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,0.9,500000,471253,164,164,164,0,0,0.0328,0.0328,0.0328
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.0,500000,461448,343,343,343,0,0,0.0686,0.0686,0.0686
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.1,500000,450966,588,588,588,0,0,0.1176,0.1176,0.1176
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.2,500000,439833,894,894,894,0,0,0.1788,0.1788,0.1788
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.3,500000,428013,1206,1206,1206,0,0,0.2412,0.2412,0.2412
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.4,500000,415585,1581,1581,1581,0,0,0.3162,0.3162,0.3162
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.5,500000,402914,1878,1878,1878,0,0,0.3756,0.3756,0.3756
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.6,500000,389868,2185,2185,2185,0,0,0.437,0.437,0.437
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,1.8,500000,364012,2856,2856,2856,0,0,0.5712,0.5712,0.5712
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,2.0,500000,339351,3323,3323,3323,0,0,0.6646,0.6646,0.6646
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,2.2,500000,316290,3864,3864,3864,0,0,0.7728,0.7728,0.7728
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,2.4,500000,295017,4274,4274,4274,0,0,0.8548,0.8548,0.8548
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,2.6,500000,276069,4559,4559,4559,0,0,0.9118,0.9118,0.9118
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,2.8,500000,259145,4870,4870,4870,0,0,0.974,0.974,0.974
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,3.0,500000,244038,5114,5114,5114,0,0,1.0228,1.0228,1.0228
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,3.2,500000,230592,5357,5357,5357,0,0,1.0714,1.0714,1.0714
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,3.4,500000,218627,5514,5514,5514,0,0,1.1028,1.1028,1.1028
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,3.6,500000,207970,5769,5769,5769,0,0,1.1538,1.1538,1.1538
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,3.8,500000,198315,5834,5834,5834,0,0,1.1668,1.1668,1.1668
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,4.0,500000,189657,5994,5994,5994,0,0,1.1988,1.1988,1.1988
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,4.5,500000,171077,6290,6290,6290,0,0,1.258,1.258,1.258
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,5.0,500000,156303,6514,6514,6514,0,0,1.3028,1.3028,1.3028
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,5.5,500000,144217,6647,6647,6647,0,0,1.3294,1.3294,1.3294
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,6.0,500000,134388,6833,6833,6833,0,0,1.3666,1.3666,1.3666
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,7.0,500000,119170,6987,6987,6987,0,0,1.3974,1.3974,1.3974
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,8.0,500000,107926,7156,7156,7156,0,0,1.4312,1.4312,1.4312
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,9.0,500000,99097,7217,7217,7217,0,0,1.4434,1.4434,1.4434
FINAL_RMT_3954_Type1_UVFast_Unequal2,15,1.0,1.0,0.1,10.0,500000,91995,7247,7247,7247,0,0,1.4494,1.4494,1.4494
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.1,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.2,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.3,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.4,500000,499876,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.5,500000,498732,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.58,500000,496006,1,1,1,0,0,0.0002,0.0002,0.0002
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.6,500000,495049,2,2,2,0,0,0.0004,0.0004,0.0004
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.7,500000,488877,21,21,21,0,0,0.0042,0.0042,0.0042
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.8,500000,480598,91,91,91,0,0,0.0182,0.0182,0.0182
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.9,500000,471253,273,273,273,0,0,0.0546,0.0546,0.0546
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.0,500000,461448,549,549,549,0,0,0.1098,0.1098,0.1098
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.1,500000,450966,953,953,953,0,0,0.1906,0.1906,0.1906
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.2,500000,439833,1424,1424,1424,0,0,0.2848,0.2848,0.2848
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.3,500000,428013,1910,1910,1910,0,0,0.382,0.382,0.382
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.4,500000,415585,2436,2436,2436,0,0,0.4872,0.4872,0.4872
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.5,500000,402914,2986,2986,2986,0,0,0.5972,0.5972,0.5972
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.6,500000,389868,3491,3491,3491,0,0,0.6982,0.6982,0.6982
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.8,500000,364012,4470,4470,4470,0,0,0.894,0.894,0.894
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.0,500000,339351,5328,5328,5328,0,0,1.0656,1.0656,1.0656
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.2,500000,316290,6300,6300,6300,0,0,1.26,1.26,1.26
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.4,500000,295017,6880,6880,6880,0,0,1.376,1.376,1.376
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.6,500000,276069,7498,7498,7498,0,0,1.4996,1.4996,1.4996
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.8,500000,259145,8072,8072,8072,0,0,1.6144,1.6144,1.6144
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.0,500000,244038,8544,8544,8544,0,0,1.7088,1.7088,1.7088
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.2,500000,230592,9071,9071,9071,0,0,1.8142,1.8142,1.8142
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.4,500000,218627,9473,9473,9473,0,0,1.8946,1.8946,1.8946
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.6,500000,207970,9805,9805,9805,0,0,1.961,1.961,1.961
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.8,500000,198315,10135,10135,10135,0,0,2.027,2.027,2.027
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,4.0,500000,189657,10410,10410,10410,0,0,2.082,2.082,2.082
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,4.5,500000,171077,11095,11095,11095,0,0,2.219,2.219,2.219
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,5.0,500000,156303,11695,11695,11695,0,0,2.339,2.339,2.339
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,5.5,500000,144217,12193,12193,12193,0,0,2.4386,2.4386,2.4386
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,6.0,500000,134388,12680,12680,12680,0,0,2.536,2.536,2.536
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,7.0,500000,119170,13383,13383,13383,0,0,2.6766,2.6766,2.6766
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,8.0,500000,107926,13867,13867,13867,0,0,2.7734,2.7734,2.7734
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,9.0,500000,99097,14235,14235,14235,0,0,2.847,2.847,2.847
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,10.0,500000,91995,14589,14589,14589,0,0,2.9178,2.9178,2.9178
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.1,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.2,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.3,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.4,500000,499876,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.5,500000,498732,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.58,500000,496006,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.6,500000,495049,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.7,500000,488877,3,3,3,0,0,0.0006,0.0006,0.0006
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.8,500000,480598,15,15,15,0,0,0.003,0.003,0.003
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,0.9,500000,471253,45,45,45,0,0,0.009,0.009,0.009
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.0,500000,461448,93,93,93,0,0,0.0186,0.0186,0.0186
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.1,500000,450966,149,149,149,0,0,0.0298,0.0298,0.0298
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.2,500000,439833,183,183,183,0,0,0.0366,0.0366,0.0366
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.3,500000,428013,201,201,201,0,0,0.0402,0.0402,0.0402
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.4,500000,415585,265,265,265,0,0,0.053,0.053,0.053
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.5,500000,402914,274,274,274,0,0,0.0548,0.0548,0.0548
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.6,500000,389868,315,315,315,0,0,0.063,0.063,0.063
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,1.8,500000,364012,357,357,357,0,0,0.0714,0.0714,0.0714
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,2.0,500000,339351,306,306,306,0,0,0.0612,0.0612,0.0612
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,2.2,500000,316290,298,298,298,0,0,0.0596,0.0596,0.0596
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,2.4,500000,295017,234,234,234,0,0,0.0468,0.0468,0.0468
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,2.6,500000,276069,213,213,213,0,0,0.0426,0.0426,0.0426
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,2.8,500000,259145,210,210,210,0,0,0.042,0.042,0.042
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,3.0,500000,244038,171,171,171,0,0,0.0342,0.0342,0.0342
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,3.2,500000,230592,171,171,171,0,0,0.0342,0.0342,0.0342
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,3.4,500000,218627,138,138,138,0,0,0.0276,0.0276,0.0276
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,3.6,500000,207970,131,131,131,0,0,0.0262,0.0262,0.0262
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,3.8,500000,198315,112,112,112,0,0,0.0224,0.0224,0.0224
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,4.0,500000,189657,106,106,106,0,0,0.0212,0.0212,0.0212
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,4.5,500000,171077,63,63,63,0,0,0.0126,0.0126,0.0126
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,5.0,500000,156303,60,60,60,0,0,0.012,0.012,0.012
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,5.5,500000,144217,65,65,65,0,0,0.013,0.013,0.013
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,6.0,500000,134388,33,33,33,0,0,0.0066,0.0066,0.0066
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,7.0,500000,119170,24,24,24,0,0,0.0048,0.0048,0.0048
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,8.0,500000,107926,8,8,8,0,0,0.0016,0.0016,0.0016
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,9.0,500000,99097,12,12,12,0,0,0.0024,0.0024,0.0024
FINAL_RMT_3954_Type2_VFreeze_Equal1,17,1.0,0.0,1.0,10.0,500000,91995,6,6,6,0,0,0.0012,0.0012,0.0012
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.1,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.2,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.3,500000,500000,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.4,500000,499876,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.5,500000,498732,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.58,500000,496006,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.6,500000,495049,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.7,500000,488877,3,3,3,0,0,0.0006,0.0006,0.0006
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.8,500000,480598,15,15,15,0,0,0.003,0.003,0.003
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,0.9,500000,471253,45,45,45,0,0,0.009,0.009,0.009
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.0,500000,461448,95,95,95,0,0,0.019,0.019,0.019
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.1,500000,450966,149,149,149,0,0,0.0298,0.0298,0.0298
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.2,500000,439833,183,183,183,0,0,0.0366,0.0366,0.0366
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.3,500000,428013,203,203,203,0,0,0.0406,0.0406,0.0406
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.4,500000,415585,268,268,268,0,0,0.0536,0.0536,0.0536
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.5,500000,402914,275,275,275,0,0,0.055,0.055,0.055
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.6,500000,389868,318,318,318,0,0,0.0636,0.0636,0.0636
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,1.8,500000,364012,361,361,361,0,0,0.0722,0.0722,0.0722
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,2.0,500000,339351,308,308,308,0,0,0.0616,0.0616,0.0616
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,2.2,500000,316290,299,299,299,0,0,0.0598,0.0598,0.0598
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,2.4,500000,295017,238,238,238,0,0,0.0476,0.0476,0.0476
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,2.6,500000,276069,216,216,216,0,0,0.0432,0.0432,0.0432
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,2.8,500000,259145,212,212,212,0,0,0.0424,0.0424,0.0424
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,3.0,500000,244038,171,171,171,0,0,0.0342,0.0342,0.0342
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,3.2,500000,230592,174,174,174,0,0,0.0348,0.0348,0.0348
FINAL_RMT_3954_Type2_VFreeze_Equal2,18,0.1,0.0,0.1,3.4,500000,218627,140,140,140,0,0,0.028,0.028,0.028
