config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,0.5,500000,495402,17,17,17,0,0,0,0.0034,0.0034,0.0034
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,0.58,500000,485969,115,115,115,0,0,0,0.023,0.023,0.023
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,0.6,500000,482642,149,149,149,0,0,0,0.0298,0.0298,0.0298
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,0.7,500000,460746,467,467,467,0,0,0,0.0934,0.0934,0.0934
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,0.8,500000,433299,1106,1106,1106,0,0,0,0.2212,0.2212,0.2212
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,0.9,500000,403836,2076,2076,2076,0,0,0,0.4152,0.4152,0.4152
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.0,500000,374316,3188,3188,3188,0,0,0,0.6376,0.6376,0.6376
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.1,500000,346971,4640,4640,4640,0,0,0,0.928,0.928,0.928
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.2,500000,321807,6073,6073,6073,0,0,0,1.2146,1.2146,1.2146
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.3,500000,299433,7631,7631,7631,0,0,0,1.5262,1.5262,1.5262
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.4,500000,279507,9230,9230,9230,0,0,0,1.846,1.846,1.846
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.5,500000,261652,10708,10708,10708,0,0,0,2.1416,2.1416,2.1416
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.6,500000,245893,12152,12152,12152,0,0,0,2.4304,2.4304,2.4304
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,1.8,500000,219308,15047,15047,15047,0,0,0,3.0094,3.0094,3.0094
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,2.0,500000,198117,17375,17375,17375,0,0,0,3.475,3.475,3.475
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,2.2,500000,181074,19482,19482,19482,0,0,0,3.8964,3.8964,3.8964
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,2.4,500000,167376,21207,21207,21207,0,0,0,4.2414,4.2414,4.2414
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,2.6,500000,155692,22669,22669,22669,0,0,0,4.5338,4.5338,4.5338
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,2.8,500000,145962,23960,23960,23960,0,0,0,4.792,4.792,4.792
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,3.0,500000,137606,25012,25012,25012,0,0,0,5.0024,5.0024,5.0024
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,3.2,500000,130544,25970,25970,25970,0,0,0,5.194,5.194,5.194
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,3.4,500000,124265,26746,26746,26746,0,0,0,5.3492,5.3492,5.3492
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,3.6,500000,118713,27328,27328,27328,0,0,0,5.4656,5.4656,5.4656
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,3.8,500000,113873,27843,27843,27843,0,0,0,5.5686,5.5686,5.5686
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,4.0,500000,109475,28273,28273,28273,0,0,0,5.6546,5.6546,5.6546
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,4.5,500000,100262,29141,29141,29141,0,0,0,5.8282,5.8282,5.8282
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,5.0,500000,92855,29502,29502,29502,0,0,0,5.9004,5.9004,5.9004
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,5.5,500000,86748,29625,29625,29625,0,0,0,5.925,5.925,5.925
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,6.0,500000,81561,29495,29495,29495,0,0,0,5.899,5.899,5.899
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,7.0,500000,73467,29221,29221,29221,0,0,0,5.8442,5.8442,5.8442
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,8.0,500000,67093,28501,28501,28501,0,0,0,5.7002,5.7002,5.7002
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,9.0,500000,62006,27676,27676,27676,0,0,0,5.5352,5.5352,5.5352
NEW_RMT_1838_Type1_WFast_Unequal3,5,0.1,1.0,10.0,10.0,500000,57917,26954,26954,26954,0,0,0,5.3908,5.3908,5.3908
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.3,500000,499997,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.4,500000,499589,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.5,500000,495402,13,13,13,0,0,0,0.0026,0.0026,0.0026
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.58,500000,485969,83,83,83,0,0,0,0.0166,0.0166,0.0166
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.6,500000,482642,106,106,106,0,0,0,0.0212,0.0212,0.0212
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.7,500000,460746,325,325,325,0,0,0,0.065,0.065,0.065
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.8,500000,433299,767,767,767,0,0,0,0.1534,0.1534,0.1534
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,0.9,500000,403836,1436,1436,1436,0,0,0,0.2872,0.2872,0.2872
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.0,500000,374316,2207,2207,2207,0,0,0,0.4414,0.4414,0.4414
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.1,500000,346971,3239,3239,3239,0,0,0,0.6478,0.6478,0.6478
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.2,500000,321807,4242,4242,4242,0,0,0,0.8484,0.8484,0.8484
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.3,500000,299433,5369,5369,5369,0,0,0,1.0738,1.0738,1.0738
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.4,500000,279507,6503,6503,6503,0,0,0,1.3006,1.3006,1.3006
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.5,500000,261652,7553,7553,7553,0,0,0,1.5106,1.5106,1.5106
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.6,500000,245893,8454,8454,8454,0,0,0,1.6908,1.6908,1.6908
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,1.8,500000,219308,10462,10462,10462,0,0,0,2.0924,2.0924,2.0924
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,2.0,500000,198117,12038,12038,12038,0,0,0,2.4076,2.4076,2.4076
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,2.2,500000,181074,13491,13491,13491,0,0,0,2.6982,2.6982,2.6982
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,2.4,500000,167376,14570,14570,14570,0,0,0,2.914,2.914,2.914
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,2.6,500000,155692,15488,15488,15488,0,0,0,3.0976,3.0976,3.0976
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,2.8,500000,145962,16174,16174,16174,0,0,0,3.2348,3.2348,3.2348
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,3.0,500000,137606,16850,16850,16850,0,0,0,3.37,3.37,3.37
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,3.2,500000,130544,17389,17389,17389,0,0,0,3.4778,3.4778,3.4778
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,3.4,500000,124265,17789,17789,17789,0,0,0,3.5578,3.5578,3.5578
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,3.6,500000,118713,18173,18173,18173,0,0,0,3.6346,3.6346,3.6346
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,3.8,500000,113873,18432,18432,18432,0,0,0,3.6864,3.6864,3.6864
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,4.0,500000,109475,18522,18522,18522,0,0,0,3.7044,3.7044,3.7044
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,4.5,500000,100262,18732,18732,18732,0,0,0,3.7464,3.7464,3.7464
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,5.0,500000,92855,18779,18779,18779,0,0,0,3.7558,3.7558,3.7558
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,5.5,500000,86748,18647,18647,18647,0,0,0,3.7294,3.7294,3.7294
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,6.0,500000,81561,18389,18389,18389,0,0,0,3.6778,3.6778,3.6778
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,7.0,500000,73467,17757,17757,17757,0,0,0,3.5514,3.5514,3.5514
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,8.0,500000,67093,16997,16997,16997,0,0,0,3.3994,3.3994,3.3994
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,9.0,500000,62006,16216,16216,16216,0,0,0,3.2432,3.2432,3.2432
NEW_RMT_1838_Type1_WFast_Unequal4,6,1.0,0.1,10.0,10.0,500000,57917,15577,15577,15577,0,0,0,3.1154,3.1154,3.1154
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.3,500000,499997,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.4,500000,499589,3,3,3,0,0,0,0.0006,0.0006,0.0006
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.5,500000,495402,150,150,150,0,0,0,0.03,0.03,0.03
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.58,500000,485969,568,568,568,0,0,0,0.1136,0.1136,0.1136
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.6,500000,482642,708,708,708,0,0,0,0.1416,0.1416,0.1416
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.7,500000,460746,1864,1864,1864,0,0,0,0.3728,0.3728,0.3728
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.8,500000,433299,3630,3630,3630,0,0,0,0.726,0.726,0.726
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,0.9,500000,403836,5997,5997,5997,0,0,0,1.1994,1.1994,1.1994
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.0,500000,374316,8468,8468,8468,0,0,0,1.6936,1.6936,1.6936
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.1,500000,346971,11203,11203,11203,0,0,0,2.2406,2.2406,2.2406
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.2,500000,321807,13857,13857,13857,0,0,0,2.7714,2.7714,2.7714
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.3,500000,299433,16485,16485,16485,0,0,0,3.297,3.297,3.297
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.4,500000,279507,18894,18894,18894,0,0,0,3.7788,3.7788,3.7788
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.5,500000,261652,21240,21240,21240,0,0,0,4.248,4.248,4.248
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.6,500000,245893,23440,23440,23440,0,0,0,4.688,4.688,4.688
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,1.8,500000,219308,27104,27104,27104,0,0,0,5.4208,5.4208,5.4208
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,2.0,500000,198117,30103,30103,30103,0,0,0,6.0206,6.0206,6.0206
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,2.2,500000,181074,32442,32442,32442,0,0,0,6.4884,6.4884,6.4884
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,2.4,500000,167376,34513,34513,34513,0,0,0,6.9026,6.9026,6.9026
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,2.6,500000,155692,36071,36071,36071,0,0,0,7.2142,7.2142,7.2142
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,2.8,500000,145962,37313,37313,37313,0,0,0,7.4626,7.4626,7.4626
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,3.0,500000,137606,38334,38334,38334,0,0,0,7.6668,7.6668,7.6668
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,3.2,500000,130544,39104,39104,39104,0,0,0,7.8208,7.8208,7.8208
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,3.4,500000,124265,39675,39675,39675,0,0,0,7.935,7.935,7.935
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,3.6,500000,118713,40132,40132,40132,0,0,0,8.0264,8.0264,8.0264
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,3.8,500000,113873,40526,40526,40526,0,0,0,8.1052,8.1052,8.1052
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,4.0,500000,109475,40696,40696,40696,0,0,0,8.1392,8.1392,8.1392
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,4.5,500000,100262,40851,40851,40851,0,0,0,8.1702,8.1702,8.1702
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,5.0,500000,92855,40655,40655,40655,0,0,0,8.131,8.131,8.131
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,5.5,500000,86748,40237,40237,40237,0,0,0,8.0474,8.0474,8.0474
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,6.0,500000,81561,39583,39583,39582,1,0,0,7.9166,7.9166,7.9164
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,7.0,500000,73467,38318,38318,38307,11,0,0,7.6636,7.6636,7.6614
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,8.0,500000,67093,36747,36747,36712,35,0,0,7.3494,7.3494,7.3424
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,9.0,500000,62006,35212,35212,35102,110,0,0,7.0424,7.0424,7.0204
NEW_RMT_1838_Type1_WFast_Unequal5,7,0.1,0.1,10.0,10.0,500000,57917,33833,33833,33597,236,0,0,6.7666,6.7666,6.7194
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.3,500000,499997,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.4,500000,499589,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.5,500000,495402,15,15,15,0,0,0,0.003,0.003,0.003
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.58,500000,485969,94,94,94,0,0,0,0.0188,0.0188,0.0188
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.6,500000,482642,122,122,122,0,0,0,0.0244,0.0244,0.0244
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.7,500000,460746,382,382,382,0,0,0,0.0764,0.0764,0.0764
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.8,500000,433299,863,863,863,0,0,0,0.1726,0.1726,0.1726
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,0.9,500000,403836,1593,1593,1593,0,0,0,0.3186,0.3186,0.3186
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.0,500000,374316,2436,2436,2436,0,0,0,0.4872,0.4872,0.4872
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.1,500000,346971,3552,3552,3552,0,0,0,0.7104,0.7104,0.7104
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.2,500000,321807,4604,4604,4604,0,0,0,0.9208,0.9208,0.9208
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.3,500000,299433,5811,5811,5811,0,0,0,1.1622,1.1622,1.1622
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.4,500000,279507,6990,6990,6990,0,0,0,1.398,1.398,1.398
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.5,500000,261652,8125,8125,8125,0,0,0,1.625,1.625,1.625
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.6,500000,245893,9096,9096,9096,0,0,0,1.8192,1.8192,1.8192
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,1.8,500000,219308,11138,11138,11138,0,0,0,2.2276,2.2276,2.2276
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,2.0,500000,198117,12814,12814,12814,0,0,0,2.5628,2.5628,2.5628
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,2.2,500000,181074,14283,14283,14283,0,0,0,2.8566,2.8566,2.8566
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,2.4,500000,167376,15394,15394,15394,0,0,0,3.0788,3.0788,3.0788
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,2.6,500000,155692,16301,16301,16301,0,0,0,3.2602,3.2602,3.2602
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,2.8,500000,145962,17052,17052,17052,0,0,0,3.4104,3.4104,3.4104
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,3.0,500000,137606,17689,17689,17689,0,0,0,3.5378,3.5378,3.5378
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,3.2,500000,130544,18241,18241,18241,0,0,0,3.6482,3.6482,3.6482
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,3.4,500000,124265,18661,18661,18661,0,0,0,3.7322,3.7322,3.7322
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,3.6,500000,118713,18999,18999,18999,0,0,0,3.7998,3.7998,3.7998
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,3.8,500000,113873,19211,19211,19211,0,0,0,3.8422,3.8422,3.8422
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,4.0,500000,109475,19319,19319,19319,0,0,0,3.8638,3.8638,3.8638
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,4.5,500000,100262,19571,19571,19571,0,0,0,3.9142,3.9142,3.9142
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,5.0,500000,92855,19519,19519,19519,0,0,0,3.9038,3.9038,3.9038
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,5.5,500000,86748,19412,19412,19412,0,0,0,3.8824,3.8824,3.8824
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,6.0,500000,81561,19098,19098,19097,1,0,0,3.8196,3.8196,3.8194
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,7.0,500000,73467,18422,18422,18412,10,0,0,3.6844,3.6844,3.6824
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,8.0,500000,67093,17598,17598,17565,33,0,0,3.5196,3.5196,3.513
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,9.0,500000,62006,16802,16802,16705,97,0,0,3.3604,3.3604,3.341
NEW_RMT_1838_Type1_WFast_Unequal6,8,1.0,0.0,10.0,10.0,500000,57917,16072,16072,15872,200,0,0,3.2144,3.2144,3.1744
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.3,500000,499997,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.4,500000,499589,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.5,500000,495402,15,15,15,0,0,0,0.003,0.003,0.003
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.58,500000,485969,98,98,98,0,0,0,0.0196,0.0196,0.0196
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.6,500000,482642,126,126,126,0,0,0,0.0252,0.0252,0.0252
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.7,500000,460746,385,385,385,0,0,0,0.077,0.077,0.077
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.8,500000,433299,884,884,884,0,0,0,0.1768,0.1768,0.1768
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.9,500000,403836,1616,1616,1616,0,0,0,0.3232,0.3232,0.3232
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.0,500000,374316,2461,2461,2461,0,0,0,0.4922,0.4922,0.4922
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.1,500000,346971,3591,3591,3591,0,0,0,0.7182,0.7182,0.7182
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.2,500000,321807,4636,4636,4636,0,0,0,0.9272,0.9272,0.9272
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.3,500000,299433,5853,5853,5853,0,0,0,1.1706,1.1706,1.1706
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.4,500000,279507,7037,7037,7037,0,0,0,1.4074,1.4074,1.4074
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.5,500000,261652,8170,8170,8170,0,0,0,1.634,1.634,1.634
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.6,500000,245893,9142,9142,9141,1,0,0,1.8284,1.8284,1.8282
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.8,500000,219308,11192,11192,11188,4,0,0,2.2384,2.2384,2.2376
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.0,500000,198117,12848,12848,12838,10,0,0,2.5696,2.5696,2.5676
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.2,500000,181074,14318,14318,14291,27,0,0,2.8636,2.8636,2.8582
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.4,500000,167376,15432,15432,15370,62,0,0,3.0864,3.0864,3.074
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.6,500000,155692,16337,16337,16215,122,0,0,3.2674,3.2674,3.243
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.8,500000,145962,17091,17091,16873,218,0,0,3.4182,3.4182,3.3746
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.0,500000,137606,17724,17724,17351,373,0,0,3.5448,3.5448,3.4702
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.2,500000,130544,18269,18269,17717,552,0,0,3.6538,3.6538,3.5434
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.4,500000,124265,18694,18694,17903,791,0,0,3.7388,3.7388,3.5806
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.6,500000,118713,19029,19029,17983,1046,0,0,3.8058,3.8058,3.5966
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.8,500000,113873,19235,19235,17943,1292,0,0,3.847,3.847,3.5886
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,4.0,500000,109475,19347,19347,17738,1609,0,0,3.8694,3.8694,3.5476
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,4.5,500000,100262,19598,19598,17116,2482,0,0,3.9196,3.9196,3.4232
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,5.0,500000,92855,19535,19535,16140,3395,0,0,3.907,3.907,3.228
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,5.5,500000,86748,19428,19428,15164,4264,0,0,3.8856,3.8856,3.0328
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,6.0,500000,81561,19112,19112,14060,5052,0,0,3.8224,3.8224,2.812
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,7.0,500000,73467,18431,18431,11956,6475,0,0,3.6862,3.6862,2.3912
